two_theta,intensity
32.78,0.0029851
32.8,0.0050002
32.82,0.0079659
32.84,0.0112543
32.86,0.0126856
32.88,0.0110106
32.9,0.0079697
32.92,0.005327
32.94,0.0036061
32.96,0.0026324
32.98,0.0021598
33,0.0020818
33.02,0.0024033
33.04,0.0032218
33.06,0.0047023
33.08,0.0069073
33.1,0.009476
33.12,0.011369
33.14,0.0122974
33.16,0.0122234
33.18,0.0108703
33.2,0.0087032
33.22,0.0062513
33.24,0.0041808
33.26,0.0029389
33.28,0.002216
33.3,0.0019366
33.32,0.0018758
33.34,0.0019345
33.36,0.0022251
33.38,0.0027097
33.4,0.0029329
33.42,0.0024591
33.44,0.0016367
33.46,0.0009551
33.48,0.0005136
33.5,0.0002676
33.52,0.0001597
33.54,0.0001565
33.56,0.0002331
33.58,0.0003743
33.6,0.00047
33.62,0.0003802
33.64,0.0001821
33.66,1.41e-05
33.68,-9.11e-05
33.7,-0.0001421
33.72,-0.000163
33.74,-0.0001493
33.76,-0.000118
33.78,-6.79e-05
33.8,0
33.82,7.23e-05
33.84,0.0001724
33.86,0.0003112
33.88,0.0005092
33.9,0.0008063
33.92,0.0012781
33.94,0.0020458
33.96,0.0032572
33.98,0.0049822
34,0.0067504
34.02,0.0073905
34.04,0.0066102
34.06,0.0054292
34.08,0.0046359
34.1,0.0045728
34.12,0.0052782
34.14,0.0065819
34.16,0.0077508
34.18,0.0081427
34.2,0.0081768
34.22,0.0082432
34.24,0.0087617
34.26,0.0097058
34.28,0.0099358
34.3,0.009088
34.32,0.0084047
34.34,0.0086804
34.36,0.0098244
34.38,0.0109874
34.4,0.0115157
34.42,0.0124032
34.44,0.0148866
34.46,0.0195612
34.48,0.0258877
34.5,0.0306476
34.52,0.0304271
34.54,0.0282232
34.56,0.0284031
34.58,0.0325241
34.6,0.0400915
34.62,0.0476645
34.64,0.0529163
34.66,0.0614702
34.68,0.079345
34.7,0.1060301
34.72,0.1298346
34.74,0.1296271
34.76,0.1050104
34.78,0.0778938
34.8,0.05753
34.82,0.0417424
34.84,0.0297733
34.86,0.0217818
34.88,0.0169247
34.9,0.0143393
34.92,0.0134712
34.94,0.0140316
34.96,0.0160195
34.98,0.018675
35,0.0192758
35.02,0.0163833
35.04,0.0124987
35.06,0.0094228
35.08,0.007448
35.1,0.0062085
35.12,0.0052271
35.14,0.0045385
35.16,0.0042619
35.18,0.0041776
35.2,0.0038418
35.22,0.0032586
35.24,0.0028071
35.26,0.0025981
35.28,0.002677
35.3,0.0030705
35.32,0.0038897
35.34,0.0053841
35.36,0.007887
35.38,0.0117383
35.4,0.0166265
35.42,0.0203707
35.44,0.0209584
35.46,0.0207412
35.48,0.0218212
35.5,0.0238822
35.52,0.0265493
35.54,0.02694
35.56,0.0222702
35.58,0.0158634
35.6,0.0108373
35.62,0.0075425
35.64,0.0055893
35.66,0.0045948
35.68,0.0042302
35.7,0.004277
35.72,0.0047094
35.74,0.0058145
35.76,0.00802
35.78,0.011872
35.8,0.0177459
35.82,0.0248488
35.84,0.0300813
35.86,0.0303696
35.88,0.0255371
35.9,0.0185706
35.92,0.0128677
35.94,0.0095061
35.96,0.00805
35.98,0.0075395
36,0.0067872
36.02,0.0057339
36.04,0.005075
36.06,0.0050786
36.08,0.0054416
36.1,0.0053909
36.12,0.0046132
36.14,0.0039339
36.16,0.0039876
36.18,0.004975
36.2,0.0067468
36.22,0.0083259
36.24,0.0082033
36.26,0.0065453
36.28,0.0048774
36.3,0.0037222
36.32,0.0032342
36.34,0.0035464
36.36,0.0047567
36.38,0.0070722
36.4,0.0104345
36.42,0.0137524
36.44,0.0143418
36.46,0.0116446
36.48,0.0083066
36.5,0.005851
36.52,0.0044621
36.54,0.0039684
36.56,0.0042594
36.58,0.0052401
36.6,0.0069129
36.62,0.0097539
36.64,0.0144442
36.66,0.020706
36.68,0.0254593
36.7,0.024195
36.72,0.0189962
36.74,0.0148477
36.76,0.0133635
36.78,0.013731
36.8,0.0133171
36.82,0.0104769
36.84,0.00697
36.86,0.0042623
36.88,0.0024885
36.9,0.0014454
36.92,0.0008467
36.94,0.0005389
36.96,0.0004336
36.98,0.0005213
37,0.0007784
37.02,0.0013055
37.04,0.0022135
37.06,0.0037071
37.08,0.0057161
37.1,0.0076986
37.12,0.0091399
37.14,0.009211
37.16,0.0072904
37.18,0.0048383
37.2,0.0030321
37.22,0.002019
37.24,0.0016458
37.26,0.0017835
37.28,0.0023718
37.3,0.003347
37.32,0.0045949
37.34,0.0063849
37.36,0.0091743
37.38,0.012564
37.4,0.0145661
37.42,0.0134176
37.44,0.0105342
37.46,0.0084081
37.48,0.0079659
37.5,0.0091756
37.52,0.0112888
37.54,0.0124397
37.56,0.0118656
37.58,0.0113619
37.6,0.0118529
37.62,0.0121347
37.64,0.0107992
37.66,0.008979
37.68,0.0081836
37.7,0.0088796
37.72,0.0110981
37.74,0.0145926
37.76,0.0189793
37.78,0.0240055
37.8,0.0275413
37.82,0.0258791
37.84,0.0199916
37.86,0.0145166
37.88,0.0113598
37.9,0.0101467
37.92,0.00938
37.94,0.0078641
37.96,0.0062604
37.98,0.0054871
38,0.0057113
38.02,0.0064879
38.04,0.006681
38.06,0.0058427
38.08,0.0050454
38.1,0.0050156
38.12,0.0055984
38.14,0.0057509
38.16,0.0046924
38.18,0.0032863
38.2,0.0022682
38.22,0.0017745
38.24,0.0017666
38.26,0.0022519
38.28,0.003366
38.3,0.0053187
38.32,0.0082167
38.34,0.0113725
38.36,0.0127646
38.38,0.011902
38.4,0.0110484
38.42,0.0117545
38.44,0.0140268
38.46,0.0159942
38.48,0.0150741
38.5,0.0123659
38.52,0.0106387
38.54,0.0108728
38.56,0.0125282
38.58,0.0135025
38.6,0.0120338
38.62,0.0097829
38.64,0.0084169
38.66,0.0077889
38.68,0.0071905
38.7,0.0062566
38.72,0.0052921
38.74,0.0050171
38.76,0.00576
38.78,0.0073753
38.8,0.0090279
38.82,0.0090042
38.84,0.0071213
38.86,0.0050516
38.88,0.0036841
38.9,0.0031476
38.92,0.0033251
38.94,0.0041881
38.96,0.0058765
38.98,0.0082281
39,0.0104426
39.02,0.0110485
39.04,0.0090112
39.06,0.0059409
39.08,0.0034402
39.1,0.0018187
39.12,0.0008694
39.14,0.0003585
39.16,0.0001322
39.18,0.0001148
39.2,0.0002393
39.22,0.0003133
39.24,0.0001392
39.26,-0.0001664
39.28,-0.0004017
39.3,-0.0005358
39.32,-0.0005641
39.34,-0.0005369
39.36,-0.0004542
39.38,-0.0002915
39.4,1.78e-05
39.42,0.0005608
39.44,0.0014976
39.46,0.0030438
39.48,0.0053278
39.5,0.0079396
39.52,0.0091655
39.54,0.0077602
39.56,0.0053681
39.58,0.0035301
39.6,0.0025445
39.62,0.0023518
39.64,0.0029003
39.66,0.0042095
39.68,0.0061197
39.7,0.00776
39.72,0.0078557
39.74,0.0070207
39.76,0.0064792
39.78,0.0060627
39.8,0.0054111
39.82,0.0049836
39.84,0.0048234
39.86,0.0043946
39.88,0.0037838
39.9,0.003616
39.92,0.0042747
39.94,0.005974
39.96,0.0087756
39.98,0.0118464
40,0.0127699
40.02,0.0108877
40.04,0.008508
40.06,0.0068753
40.08,0.0061186
40.1,0.0064654
40.12,0.0079427
40.14,0.0098864
40.16,0.0106397
40.18,0.0094111
40.2,0.0078057
40.22,0.0070416
40.24,0.0068251
40.26,0.0062767
40.28,0.0054991
40.3,0.0050405
40.32,0.0047306
40.34,0.0041197
40.36,0.0035353
40.38,0.0034809
40.4,0.0040005
40.42,0.0045564
40.44,0.0042862
40.46,0.0033603
40.48,0.0025934
40.5,0.00229
40.52,0.0023275
40.54,0.0026384
40.56,0.0033222
40.58,0.0041351
40.6,0.0043749
40.62,0.0038278
40.64,0.002966
40.66,0.0021796
40.68,0.001718
40.7,0.0016558
40.72,0.0018317
40.74,0.0018874
40.76,0.0017593
40.78,0.001731
40.8,0.0018228
40.82,0.0018531
40.84,0.0018531
40.86,0.0019717
40.88,0.0024126
40.9,0.0032366
40.92,0.0040075
40.94,0.0039178
40.96,0.0030766
40.98,0.0022195
41,0.0017288
41.02,0.0016652
41.04,0.0020626
41.06,0.0030201
41.08,0.0046742
41.1,0.0069475
41.12,0.0088647
41.14,0.0087649
41.16,0.0070041
41.18,0.0051139
41.2,0.0038301
41.22,0.0032625
41.24,0.0032524
41.26,0.0035576
41.28,0.0041011
41.3,0.0050044
41.32,0.0061796
41.34,0.0076257
41.36,0.0100779
41.38,0.0143278
41.4,0.0200396
41.42,0.0239559
41.44,0.0218356
41.46,0.0160209
41.48,0.0108169
41.5,0.0074532
41.52,0.0056664
41.54,0.0050023
41.56,0.0051378
41.58,0.0059249
41.6,0.0074075
41.62,0.0094026
41.64,0.0110062
41.66,0.0116896
41.68,0.01199
41.7,0.011908
41.72,0.010555
41.74,0.008325
41.76,0.0061718
41.78,0.0046847
41.8,0.0039279
41.82,0.0037498
41.84,0.0039734
41.86,0.0042608
41.88,0.003964
41.9,0.0030806
41.92,0.0022523
41.94,0.0017713
41.96,0.0016194
41.98,0.00163
42,0.0015793
42.02,0.0014726
42.04,0.0015043
42.06,0.0017086
42.08,0.0020231
42.1,0.0023679
42.12,0.0023882
42.14,0.0018707
42.16,0.0012254
42.18,0.0007659
42.2,0.0005322
42.22,0.0004704
42.24,0.0004806
42.26,0.0004333
42.28,0.000335
42.3,0.0002237
42.32,0.0001023
42.34,9.7e-06
42.36,-3.09e-05
42.38,-2.8e-05
42.4,0
42.42,5.98e-05
42.44,0.0001896
42.46,0.0004167
42.48,0.0007421
42.5,0.0011078
42.52,0.001391
42.54,0.0015477
42.56,0.0017559
42.58,0.0021078
42.6,0.0023863
42.62,0.0022868
42.64,0.0018583
42.66,0.001543
42.68,0.001554
42.7,0.0018648
42.72,0.0021709
42.74,0.0020349
42.76,0.0015284
42.78,0.0009964
42.8,0.0006088
42.82,0.000373
42.84,0.0002315
42.86,0.0001643
42.88,0.0001779
42.9,0.0002539
42.92,0.0004233
42.94,0.0005923
42.96,0.0006836
42.98,0.0007759
43,0.0009668
43.02,0.0012485
43.04,0.0016657
43.06,0.002345
43.08,0.0032357
43.1,0.0038901
43.12,0.0040585
43.14,0.0043598
43.16,0.0052121
43.18,0.0062432
43.2,0.0064549
43.22,0.0057185
43.24,0.0049631
43.26,0.0044968
43.28,0.0041877
43.3,0.0041907
43.32,0.0043158
43.34,0.003961
43.36,0.0032631
43.38,0.0026926
43.4,0.002232
43.42,0.001831
43.44,0.0015592
43.46,0.0012885
43.48,0.000971
43.5,0.0007197
43.52,0.0005758
43.54,0.0005522
43.56,0.000678
43.58,0.0009556
43.6,0.0013116
43.62,0.0015784
43.64,0.0018221
43.66,0.0022778
43.68,0.0028503
43.7,0.0029591
43.72,0.0023698
43.74,0.0016471
43.76,0.0011686
43.78,0.0009714
43.8,0.0009584
43.82,0.0009889
43.84,0.0009741
43.86,0.0009168
43.88,0.0009241
43.9,0.0010751
43.92,0.0014468
43.94,0.0021615
43.96,0.0033965
43.98,0.0053442
44,0.0079426
44.02,0.010199
44.04,0.0107745
44.06,0.0097989
44.08,0.0078602
44.1,0.0059424
44.12,0.0048103
44.14,0.0043406
44.16,0.0038446
44.18,0.002982
44.2,0.0021074
44.22,0.0015055
44.24,0.0011786
44.26,0.0009711
44.28,0.000742
44.3,0.0005228
44.32,0.0003697
44.34,0.0002935
44.36,0.000264
44.38,0.0002728
44.4,0.0003793
44.42,0.0006431
44.44,0.0010781
44.46,0.0015445
44.48,0.0016987
44.5,0.0015133
44.52,0.0012922
44.54,0.0011153
44.56,0.0009581
44.58,0.0007801
44.6,0.0005953
44.62,0.0005104
44.64,0.0005533
44.66,0.0006739
44.68,0.0007433
44.7,0.0006457
44.72,0.0005093
44.74,0.0004898
44.76,0.0006555
44.78,0.0010715
44.8,0.0018083
44.82,0.0029049
44.84,0.0040941
44.86,0.0049101
44.88,0.005214
44.9,0.0047304
44.92,0.003461
44.94,0.0021618
44.96,0.0012402
44.98,0.0006836
45,0.0003907
45.02,0.0002736
45.04,0.0002675
45.06,0.0002862
45.08,0.0002303
45.1,0.0001223
45.12,4.69e-05
45.14,2.33e-05
45.16,3.03e-05
45.18,5.35e-05
45.2,0.0001042
45.22,0.0002102
45.24,0.0003951
45.26,0.0007069
45.28,0.0012211
45.3,0.0019709
45.32,0.0028181
45.34,0.0034065
45.36,0.0034961
45.38,0.0033816
45.4,0.0034223
45.42,0.0037445
45.44,0.0046285
45.46,0.0063162
45.48,0.0087974
45.5,0.0117382
45.52,0.0132809
45.54,0.0114897
45.56,0.0080801
45.58,0.0051541
45.6,0.0031683
45.62,0.0019511
45.64,0.0012322
45.66,0.0008071
45.68,0.0005454
45.7,0.0003681
45.72,0.0002337
45.74,0.0001403
45.76,8.87e-05
45.78,7.77e-05
45.8,0.0001075
45.82,0.000183
45.84,0.0003218
45.86,0.0005615
45.88,0.0009626
45.9,0.0016059
45.92,0.0025382
45.94,0.0036058
45.96,0.0044286
45.98,0.0048364
46,0.0049384
46.02,0.0051419
46.04,0.0055567
46.06,0.0061925
46.08,0.0071294
46.1,0.0077101
46.12,0.0071286
46.14,0.0058219
46.16,0.0046928
46.18,0.0041356
46.2,0.0043602
46.22,0.0053737
46.24,0.0067704
46.26,0.0076304
46.28,0.0072198
46.3,0.0058364
46.32,0.004353
46.34,0.0030606
46.36,0.0020933
46.38,0.0015258
46.4,0.0012605
46.42,0.0011195
46.44,0.0009885
46.46,0.0008568
46.48,0.0006674
46.5,0.0004348
46.52,0.0002483
46.54,0.0001346
46.56,8.38e-05
46.58,6.93e-05
46.6,0.00011
46.62,0.0002472
46.64,0.0005251
46.66,0.0009782
46.68,0.0015813
46.7,0.0021382
46.72,0.0022989
46.74,0.0021441
46.76,0.0020676
46.78,0.0021237
46.8,0.0022931
46.82,0.0026078
46.84,0.0027996
46.86,0.0025902
46.88,0.0022891
46.9,0.0023188
46.92,0.0028278
46.94,0.0035792
46.96,0.003786
46.98,0.0030103
47,0.0019639
47.02,0.0011415
47.04,0.0006087
47.06,0.0003046
47.08,0.0001686
47.1,0.0001621
47.12,0.0002484
47.14,0.0003694
47.16,0.0004805
47.18,0.0005478
47.2,0.0005387
47.22,0.000516
47.24,0.0005594
47.26,0.0006207
47.28,0.0006515
47.3,0.0006675
47.32,0.0006094
47.34,0.0004338
47.36,0.0002463
47.38,9.97e-05
47.4,0
47.42,-5.78e-05
47.44,-6.43e-05
47.46,-1.05e-05
47.48,0.0001165
47.5,0.0003431
47.52,0.0007082
47.54,0.0012337
47.56,0.0018629
47.58,0.0024973
47.6,0.0032207
47.62,0.0040965
47.64,0.0046445
47.66,0.0045622
47.68,0.0039985
47.7,0.003173
47.72,0.002536
47.74,0.0023614
47.76,0.0027059
47.78,0.0034628
47.8,0.0040559
47.82,0.0037873
47.84,0.002958
47.86,0.0022068
47.88,0.0016763
47.9,0.0013137
47.92,0.0011696
47.94,0.0012915
47.96,0.0017056
47.98,0.0023778
48,0.0031709
48.02,0.0035565
48.04,0.0031226
48.06,0.002413
48.08,0.0020169
48.1,0.0020132
48.12,0.0020442
48.14,0.0016437
48.16,0.0009718
48.18,0.0003931
48.2,0
48.22,-0.0002327
48.24,-0.0003659
48.26,-0.0004298
48.28,-0.000454
48.3,-0.0004652
48.32,-0.0004624
48.34,-0.0004177
48.36,-0.0002974
48.38,-7.51e-05
48.4,0.0002468
48.42,0.0005462
48.44,0.000593
48.46,0.0003971
48.48,0.0001998
48.5,9.43e-05
48.52,0.0001225
48.54,0.0002876
48.56,0.0005211
48.58,0.000736
48.6,0.0010056
48.62,0.0014759
48.64,0.002107
48.66,0.0026214
48.68,0.0029772
48.7,0.00336
48.72,0.0038992
48.74,0.004472
48.76,0.0045251
48.78,0.0039472
48.8,0.0031259
48.82,0.0022638
48.84,0.0015557
48.86,0.0011443
48.88,0.001051
48.9,0.0011125
48.92,0.0010112
48.94,0.0006944
48.96,0.0004164
48.98,0.0003196
49,0.0004431
49.02,0.0008252
49.04,0.0015259
49.06,0.0025192
49.08,0.0033986
49.1,0.0033975
49.12,0.0026756
49.14,0.0020571
49.16,0.0017996
49.18,0.0017222
49.2,0.0016329
49.22,0.0014753
49.24,0.0013009
49.26,0.0010513
49.28,0.0007828
49.3,0.0006856
49.32,0.0008881
49.34,0.0014468
49.36,0.0023084
49.38,0.0030818
49.4,0.0030637
49.42,0.002358
49.44,0.0016102
49.46,0.0011252
49.48,0.0009727
49.5,0.0010668
49.52,0.0012271
49.54,0.0013107
49.56,0.0013713
49.58,0.0016678
49.6,0.0024363
49.62,0.0038232
49.64,0.0056318
49.66,0.0068269
49.68,0.0064713
49.7,0.0052759
49.72,0.0038909
49.74,0.0026289
49.76,0.0017125
49.78,0.0011444
49.8,0.0008637
49.82,0.0008605
49.84,0.0012018
49.86,0.0019771
49.88,0.0032686
49.9,0.0049177
49.92,0.0059301
49.94,0.005216
49.96,0.0035352
49.98,0.0020086
50,0.0009833
