two_theta,intensity
18.7,0.6351423
18.72,0.6267478
18.74,0.6212737
18.76,0.6174747
18.78,0.6147224
18.8,0.6126736
18.82,0.6111216
18.84,0.6099331
18.86,0.6090193
18.88,0.6083205
18.9,0.6077976
18.92,0.6074287
18.94,0.607209
18.96,0.607152
18.98,0.6072889
19,0.6076457
19.02,0.608171
19.04,0.6087211
19.06,0.6091366
19.08,0.6091039
19.1,0.6087011
19.12,0.6083867
19.14,0.6083525
19.16,0.6086997
19.18,0.6092056
19.2,0.6099511
19.22,0.6109155
19.24,0.6120224
19.26,0.6132308
19.28,0.6147003
19.3,0.6166275
19.32,0.6191768
19.34,0.6225548
19.36,0.6270834
19.38,0.6333053
19.4,0.6422217
19.42,0.6558212
19.44,0.6779904
19.46,0.7153944
19.48,0.7769728
19.5,0.8690286
19.52,0.9759411
19.54,1.02674
19.56,0.965486
19.58,0.8582507
19.6,0.7699228
19.62,0.7119979
19.64,0.6774235
19.66,0.6575331
19.68,0.6465717
19.7,0.6407988
19.72,0.6394489
19.74,0.642381
19.76,0.64887
19.78,0.6543597
19.8,0.6509156
19.82,0.640014
19.84,0.6293077
19.86,0.621591
19.88,0.6165747
19.9,0.6135683
19.92,0.6114663
19.94,0.6099902
19.96,0.6088914
19.98,0.6080407
20,0.6073661
20.02,0.6068233
20.04,0.6061385
20.06,0.6057777
20.08,0.6054926
20.1,0.6052641
20.12,0.6050845
20.14,0.6049486
20.16,0.6048528
20.18,0.604795
20.2,0.6047744
20.22,0.6047914
20.24,0.6048479
20.26,0.6049471
20.28,0.6050944
20.3,0.6052971
20.32,0.6055663
20.34,0.6059172
20.36,0.6063714
20.38,0.6069604
20.4,0.6077304
20.42,0.608752
20.44,0.610144
20.46,0.6120982
20.48,0.6150132
20.5,0.6196681
20.52,0.6274602
20.54,0.6404107
20.56,0.6603922
20.58,0.6858236
20.6,0.7034632
20.62,0.6953751
20.64,0.6709335
20.66,0.6484905
20.68,0.633238
20.7,0.6240304
20.72,0.6187444
20.74,0.6157158
20.76,0.6143546
20.78,0.6133609
20.8,0.6129425
20.82,0.6128599
20.84,0.6131164
20.86,0.6136958
20.88,0.6146132
20.9,0.6159349
20.92,0.6177057
20.94,0.6200797
20.96,0.6232705
20.98,0.6283078
21,0.6340559
21.02,0.6432051
21.04,0.6577069
21.06,0.6818647
21.08,0.7220632
21.1,0.7849938
21.12,0.8667364
21.14,0.9298705
21.16,0.9140432
21.18,0.8388746
21.2,0.7663052
21.22,0.7173563
21.24,0.6903276
21.26,0.6796778
21.28,0.682231
21.3,0.6977972
21.32,0.7278589
21.34,0.7714147
21.36,0.8100196
21.38,0.8048448
21.4,0.7585829
21.42,0.709822
21.44,0.6747522
21.46,0.652693
21.48,0.6394544
21.5,0.6313948
21.52,0.6262062
21.54,0.6226549
21.56,0.6201187
21.58,0.6182671
21.6,0.6169058
21.62,0.615912
21.64,0.6152046
21.66,0.6147294
21.68,0.6144509
21.7,0.6143469
21.72,0.6144069
21.74,0.6146324
21.76,0.6150415
21.78,0.615679
21.8,0.6166278
21.82,0.6180068
21.84,0.6199216
21.86,0.6222622
21.88,0.6242721
21.9,0.6251552
21.92,0.6256322
21.94,0.6266721
21.96,0.6285853
21.98,0.6314468
22,0.6353632
22.02,0.6405773
22.04,0.6475599
22.06,0.6571945
22.08,0.6711178
22.1,0.6929187
22.12,0.7285329
22.14,0.786511
22.16,0.8747441
22.18,0.9859975
22.2,1.064521
22.22,1.042819
22.24,0.9660119
22.26,0.9003564
22.28,0.8534416
22.3,0.8252235
22.32,0.8254037
22.34,0.8617283
22.36,0.9418205
22.38,1.071812
22.4,1.241594
22.42,1.367966
22.44,1.327273
22.46,1.184337
22.48,1.073889
22.5,1.039932
22.52,1.067821
22.54,1.09205
22.56,1.039393
22.58,0.9448317
22.6,0.8733319
22.62,0.8436838
22.64,0.8510238
22.66,0.8699989
22.68,0.8557978
22.7,0.8026655
22.72,0.7473445
22.74,0.7073324
22.76,0.6825339
22.78,0.6690329
22.8,0.6636814
22.82,0.66426
22.84,0.6671506
22.86,0.6647599
22.88,0.6547266
22.9,0.6432535
22.92,0.6343453
22.94,0.6282356
22.96,0.6241834
22.98,0.6214182
23,0.6193904
23.02,0.6178423
23.04,0.6166192
23.06,0.615635
23.08,0.6148363
23.1,0.6141876
23.12,0.6138002
23.14,0.6133879
23.16,0.6130707
23.18,0.6128394
23.2,0.6126882
23.22,0.6126134
23.24,0.6126134
23.26,0.6126888
23.28,0.612842
23.3,0.6130775
23.32,0.6134025
23.34,0.6138224
23.36,0.6143615
23.38,0.6150348
23.4,0.6158701
23.42,0.6169083
23.44,0.6182128
23.46,0.6198925
