two_theta,intensity
33.23,0.0078689
33.26,0.0012368
33.28,-0.000415
33.3,0.0049886
33.32,0.0002241
33.34,0.0008549
33.36,0.0019008
33.38,0.000249
33.4,0.0023324
33.42,-0.0009795
33.44,0.0025565
33.46,0.0002822
33.48,0.0021581
33.5,0.0005063
33.52,0.0019672
33.54,0.0023905
33.56,0.0007387
33.58,0.0001245
33.6,0.0015854
33.62,0.0001411
33.64,-0.0023407
33.66,0.0024403
33.68,0.000166
33.7,-0.0012783
33.72,0.0022577
33.75,-0.0010542
33.77,0.0001992
33.79,0
33.81,0.003315
33.83,0.0014421
33.85,-0.0002232
33.87,0.0018467
33.89,-0.0006486
33.91,0.0007987
33.93,0.0024536
33.95,0.0009958
33.97,0.0030657
33.99,0.0018154
34.01,0.002018
34.03,0.0053333
34.05,0.0047058
34.07,0.0009657
34.09,0.0022059
34.11,0.0073887
34.13,0.0059312
34.15,0.0053038
34.17,0.0098641
34.19,0.0108968
34.21,0.0069496
34.24,0.0088127
34.26,0.0098458
34.28,0.0081812
34.3,0.0146096
34.32,0.0077573
34.34,0.0054702
34.36,0.0048432
34.38,0.0085739
34.4,0.0069093
34.42,0.0052454
34.44,0.0118819
34.46,0.0093878
34.48,0.010214
34.5,0.0183031
34.52,0.0120738
34.54,0.0172577
34.56,0.0191214
34.58,0.0228528
34.6,0.0307343
34.62,0.0301086
34.64,0.031558
34.66,0.0481558
34.68,0.0523028
34.7,0.0788612
34.73,0.0809331
34.75,0.0956633
34.77,0.094
34.79,0.0817536
34.81,0.0757326
34.83,0.0682598
34.85,0.0630697
34.87,0.0369208
34.89,0.0275804
34.91,0.0203151
34.93,0.0109747
34.95,0.013255
34.97,0.0161578
34.99,0.0174005
35.01,0.0188507
35.03,0.0205094
35.05,0.0223756
35.07,0.0144887
35.09,0.0128272
35.11,0.0146934
35.13,0.0080515
35.15,0.0078426
35.17,0.0055585
35.19,0.0055571
35.22,0.0011979
35.24,0.00182
35.26,0.0024422
35.28,0.0016117
35.3,-0.0004638
35.32,0.0005733
35.34,0.0045156
35.36,0.0009875
35.38,0.0086651
35.4,0.0123999
35.42,0.0123994
35.44,0.0225682
35.46,0.0236064
35.48,0.0267198
35.5,0.0250604
35.52,0.0335691
35.54,0.029627
35.56,0.0306653
35.58,0.031496
35.6,0.0188384
35.62,0.0231969
35.64,0.0194635
35.66,0.0161451
35.68,0.008054
35.71,0.0099234
35.73,0.0041149
35.75,0.0034942
35.77,0.0032885
35.79,0.0122134
35.81,0.0186481
35.83,0.0267429
35.85,0.0294436
35.87,0.0383696
35.89,0.027582
35.91,0.02717
35.93,0.0230228
35.95,0.0209507
35.97,0.0203312
35.99,0.015769
36.01,0.0116218
36.03,0.0095497
36.05,0.0049887
36.07,0.0101808
36.09,0.0089399
36.11,0.0085292
36.13,0.0056283
36.15,0.0033499
36.17,0.0054293
36.2,0.0066786
36.22,0.0077204
36.24,0.0095923
36.26,0.00441
36.28,0.0083582
36.3,0.0058735
36.32,0.0069166
36.34,0.0027719
36.36,0.0069276
36.38,0.0050655
36.4,0.0048635
36.42,0.0100568
36.44,0.0129674
36.46,0.0115216
36.48,0.0125658
36.5,0.0092524
36.52,0.0113342
36.54,0.0086433
36.56,0.0084425
36.58,0.0088643
36.6,0.0067959
36.62,0.0144806
36.64,0.0113746
36.66,0.019268
36.69,0.0198985
36.71,0.0157562
36.73,0.0130665
36.75,0.0153571
36.77,0.0174401
36.79,0.0184856
36.81,0.0124757
36.83,0.0147663
36.85,0.0133217
36.87,0.0108407
36.89,0.0098122
36.91,0.0108589
36.93,0.0050577
36.95,0.0034068
36.97,0.0011333
36.99,0.0036325
37.01,0.0015666
37.03,0.0011607
37.05,0.0011698
37.07,0.0036702
37.09,0.0072082
37.11,0.0090861
37.13,0.0055687
37.15,0.0091066
37.18,0.0078718
37.2,0.006637
37.22,0.0045722
37.24,0.0035449
37.26,0.0050078
37.28,0.0050191
37.3,0.0050305
37.32,0.0002691
37.34,0.0054683
37.36,0.0067247
37.38,0.0102638
37.4,0.0152554
37.42,0.0154743
37.44,0.013203
37.46,0.0113468
37.48,0.0094916
37.5,0.0126167
37.52,0.010554
37.54,0.0099438
37.56,0.0118238
37.58,0.007686
37.6,0.0124712
37.62,0.019954
37.64,0.0149861
37.67,0.0174887
37.69,0.0121067
37.71,0.0117051
37.73,0.0156612
37.75,0.0185797
37.77,0.016518
37.79,0.0242093
37.81,0.0316931
37.83,0.0263111
37.85,0.0227968
37.87,0.0238477
37.89,0.0157691
37.91,0.0199336
37.93,0.0172502
37.95,0.0129067
37.97,0.0087708
37.99,0.0100301
38.01,0.0058941
38.03,0.0071535
38.05,0.0096579
38.07,0.0069745
38.09,0.0061596
38.11,0.0049297
38.13,0.0041147
38.16,0.0035073
38.18,0.00539
38.2,0.0022925
38.22,0.00044
38.24,0.0006626
38.26,0.004828
38.28,0.003598
38.3,0.0027839
38.32,0.0059125
38.34,0.0102861
38.36,0.0111321
38.38,0.0146757
38.4,0.0146915
38.42,0.0136699
38.44,0.017421
38.46,0.0234547
38.48,0.0282434
38.5,0.0292976
38.52,0.0197687
38.54,0.0185402
38.56,0.0166892
38.58,0.0162908
38.6,0.0125722
38.62,0.0134189
38.65,0.0148881
38.67,0.0072268
38.69,0.009526
38.71,0.0085058
38.73,0.0068629
38.75,0.0089553
38.77,0.0056524
38.79,0.0069148
38.81,0.0096297
38.83,0.0069494
38.85,0.0082117
38.87,0.0090591
38.89,0.0047186
38.91,0.0084717
38.93,0.0109798
38.95,0.0107902
38.97,0.0072804
38.99,0.0087508
39.01,0.0077312
39.03,0.0038064
39.05,0.0054844
39.07,0.0073699
39.09,0.0069728
39.11,0.0042936
39.13,-0.0002532
39.16,0.0035005
39.18,0.0008213
39.2,0.0010473
39.22,-0.0005943
39.24,0.0039894
39.26,0.0011027
39.28,0.0048564
39.3,0.0001021
39.32,0.0021963
39.34,0.0013852
39.36,0.0001592
39.38,0.0012157
39.4,0.0010272
39.42,8.7e-06
39.44,-0.0001798
39.46,-0.0007833
39.48,0.0062911
39.5,0.0058951
39.52,0.0084047
39.54,0.0061416
39.56,0.0090663
39.58,0.0070107
39.6,0.0059926
39.62,0.0066347
39.65,0.0074842
39.67,0.0079187
39.69,0.0058631
39.71,0.0062977
39.73,0.0056951
39.75,0.0079977
39.77,0.0057351
39.79,0.0082452
39.81,0.0047374
39.83,0.0055875
39.85,0.0068525
39.87,0.00791
39.89,0.0046098
39.91,0.0025547
39.93,0.0075554
39.95,0.0131786
39.97,0.0071812
39.99,0.0063715
40.01,0.0057694
40.03,0.0068273
40.05,0.0099604
40.07,0.004378
40.09,0.0081336
40.11,0.0123043
40.14,0.0098349
40.16,0.0106858
40.18,0.009254
40.2,0.0101049
40.22,0.0063905
40.24,0.0126366
40.26,0.0118274
40.28,0.0149609
40.3,0.011869
40.32,0.0123048
40.34,0.0079682
40.36,0.008612
40.38,0.0019927
40.4,0.0072017
40.42,0.0043177
40.44,0.0057915
40.46,0.0064352
40.48,0.008324
40.5,0.005855
40.52,0.0013109
40.54,0.0079728
40.56,0.0055042
40.58,0.0026205
40.6,0.0057547
40.63,0.0066063
40.65,0.0045526
40.67,0.0031216
40.69,0.0012755
40.71,0.0033721
40.73,0.0071288
40.75,0.0025854
40.77,0.0007396
40.79,0.002214
40.81,0.0020283
40.83,0.0022576
40.85,0.0004118
40.87,0.0037538
40.89,0.0048131
40.91,0.0044199
40.93,0.0050643
40.95,0.0032187
40.97,0.006146
40.99,0.0043004
41.01,0.0028699
41.03,0.002477
41.05,0.0041591
41.07,0.0045962
41.09,0.0083535
41.12,0.0102432
41.14,0.0088127
41.16,0.0067598
41.18,0.0084422
41.2,0.0121997
41.22,0.0080718
41.24,0.007679
41.26,0.0064563
41.28,0.0066861
41.3,0.0073309
41.32,0.0038255
41.34,0.0053003
41.36,0.008643
41.38,0.0146833
41.4,0.0134607
41.42,0.0203311
41.44,0.018901
41.46,0.020376
41.48,0.0137581
41.5,0.0104604
41.52,0.0135955
41.54,0.012788
41.56,0.0101129
41.58,0.0128332
41.61,0.0097431
41.63,0.0114258
41.65,0.0068831
41.67,0.0075283
41.69,0.0108711
41.71,0.0100636
41.73,0.0127839
41.75,0.0099013
41.77,0.0043212
41.79,0.0082866
41.81,0.0051966
41.83,0.0077095
41.85,0.0062796
41.87,0.0083774
41.89,0.0100602
41.91,0.0055176
41.93,0.0032577
41.95,0.0030729
41.97,0.0060008
41.99,0.0039484
42.01,0.0056312
42.03,0.0021263
42.05,0.0065068
42.07,0.0044544
42.1,0.002402
42.12,0.0011797
42.14,0.0036926
42.16,0.0020552
42.18,0.0031155
42.2,0.0064585
42.22,0.0033685
42.24,0.0035988
42.26,0.0050741
42.28,0.0028142
42.3,0.0003468
42.32,0.0016146
42.34,0.004335
42.36,0
42.38,0.0041585
42.4,0.0002241
42.42,0.0018925
42.44,0.0014858
42.46,0.0021166
42.48,0.0035775
42.5,0.0013032
42.52,0.0048392
42.54,0.0040174
42.56,0.0044407
42.59,0.0042415
42.61,0.0034198
42.63,0.0069558
42.65,0.0044739
42.67,0.0015771
42.69,0.0040755
42.71,0.0053289
42.73,0.0022245
42.75,0.0041004
42.77,0.0018261
42.79,0.0039095
42.81,0.0045403
42.83,0.0039261
42.85,0.0014443
42.87,0.0031126
42.89,0.0031209
42.91,0.0014692
42.93,0.0068728
42.95,-0.0007969
42.97,0.0031541
42.99,0.003785
43.01,0.0040008
43.03,0.0056692
43.05,0.0046399
43.08,0.0034032
43.1,0.0052791
43.12,0.0032122
43.14,0.0050882
43.16,0.006134
43.18,0.0065573
43.2,0.0086408
43.22,0.0051214
43.24,0.0072048
43.26,0.0084581
43.28,0.009089
43.3,0.004947
43.32,0.0064079
43.34,0.0024735
43.36,0.0051795
43.38,0.0029051
43.4,0.0041585
43.42,0.0047893
43.44,0.0033451
43.46,0.006051
43.48,0.0029466
43.5,0.00337
43.52,0.0040008
43.54,0.0038016
43.57,0.0046399
43.59,0.0002905
43.61,0.0011288
43.63,0.0046648
43.65,0.002598
43.67,0.0059265
43.69,0.0042747
43.71,0.0040755
43.73,0.0022162
43.75,0.0057522
43.77,0.0034779
43.79,0.0007885
43.81,0.004532
43.83,0.0008051
43.85,0.0030961
43.87,0.0035194
43.89,0.0026976
43.91,0.0056111
43.93,0.0002241
43.95,0.0052127
43.97,0.0079186
43.99,0.0104171
44.01,0.0091803
44.03,0.0185267
44.06,0.0118946
44.08,0.0129404
44.1,0.0160614
44.12,0.0096368
44.14,0.0108902
44.16,0.0069558
44.18,0.0117369
44.2,0.00967
44.22,0.0069807
44.24,0.0013862
44.26,0.0055447
44.28,0.0032704
44.3,0.0045238
44.32,0.003287
44.34,0.0039178
44.36,0.0051712
44.38,0.0001992
44.4,0
44.42,0.0031079
44.44,0.002688
44.46,0.0049658
44.48,0.0059985
44.5,0.0057862
44.52,0.0047438
44.55,0.0030789
44.57,0.0049417
44.59,0.0022392
44.61,0.004102
44.63,0.0055499
44.65,0.0049228
44.67,-0.0002697
44.69,0.0026309
44.71,0.0032488
44.73,0.0034517
44.75,0.0044846
44.77,0.0034424
44.79,0.0021927
44.81,0.0023956
44.83,0.0025988
44.85,0.0059147
44.87,0.0079855
44.89,0.0038309
44.91,0.0048641
44.93,0.0073499
44.95,0.0079681
44.97,0.0063037
44.99,0.0052618
45.01,0.0065026
45.04,0.0019333
45.06,0.0040045
45.08,0.0064907
45.1,0.0044116
45.12,0.0004649
45.14,0.0010835
45.16,0.0021171
45.18,0.000453
45.2,0.0014866
45.22,0.0027278
45.24,0.0052144
45.26,0.0025132
45.28,0.0041698
45.3,0.0041663
45.32,0.0047853
45.34,0.0039517
45.36,0.0035332
45.38,0.0060198
45.4,0.0056013
45.42,0.0033151
45.44,0.0043496
45.46,0.0093269
45.48,0.0107765
45.5,0.0120185
45.53,0.0172033
45.55,0.021143
45.57,0.0171972
45.59,0.0136665
45.61,0.014286
45.63,0.0122079
45.65,0.0113753
45.67,0.0097127
45.69,0.0053525
45.71,0.0043124
45.73,0.004725
45.75,0.0030624
45.77,0.0016073
45.79,0.0013973
45.81,0.0009798
45.83,0.0028449
45.85,0.0026355
45.87,0.002841
45.89,0.0026316
45.91,0.0036672
45.93,0.0036653
45.95,0.0047009
45.97,0.005114
45.99,0.004697
46.02,0.0088453
46.04,0.0080133
46.06,0.008427
46.08,0.0090482
46.1,0.0090468
46.12,0.010083
46.14,0.0094591
46.16,0.0080051
46.18,0.0059286
46.2,0.0129827
46.22,0.0125663
46.24,0.0055095
46.26,0.0136016
46.28,0.0125633
46.3,0.0115249
46.32,0.0104865
46.34,0.0094481
46.36,0.0042595
46.38,0.0073714
46.4,0.0040504
46.42,0.0077848
46.44,0.0032187
46.46,0.0057086
46.48,0.0023881
46.51,0.005708
46.53,0.002595
46.55,0.0032173
46.57,0.0011419
46.59,0.0038393
46.61,0.0005188
46.63,0.0015561
46.65,0.0034234
46.67,0.0040461
46.69,0.0034238
46.71,0.0036316
46.73,-0.0005185
46.75,0.0009343
46.77,0.0019721
46.79,0.0023873
46.81,0.0052927
46.83,0.0019728
46.85,0.0044631
46.87,0.0036337
46.89,0.0057095
46.91,0.0055027
46.93,0.0023906
46.95,0.0034289
46.97,0.0038446
47,0.0019776
47.02,0.0007332
47.04,0.0017714
47.06,0.0023946
47.08,0.0034332
47.1,0.0028118
47.12,-0.0007149
47.14,0.0007387
47.16,0.0011548
47.18,-8.92e-05
47.2,0.0003269
47.22,0.0030256
47.24,0.0028191
47.26,0.0011601
47.28,0.0024065
47.3,0.0017854
47.32,0.0015792
47.34,0.000543
47.36,0.0001294
47.38,0.0011683
47.4,0.0034523
47.42,0.0017936
47.44,0.0024175
47.46,0.0022114
47.49,0.003043
47.51,0.0026296
47.53,0.0015937
47.55,0.0011803
47.57,-0.0013083
47.59,0.0080314
47.61,0.0028452
47.63,0.0072046
47.65,0.0094888
47.67,0.0053402
47.69,0.0109448
47.71,0.0059663
47.73,0.0041005
47.75,0.0038948
47.77,0.0072167
47.79,0.0020307
47.81,0.0032776
47.83,0.0053545
47.85,0.0020361
47.87,0.0036979
47.89,0.0012097
47.91,0.0028716
47.93,0.0041186
47.95,0.0028753
47.97,0.0026697
48,0.0030866
48.02,0.004541
48.04,0.0037128
48.06,0.0026772
48.08,0.0051692
48.1,0.0066236
48.12,0.0041353
48.14,0.0047597
48.16,0.0020639
48.18,0.0018583
48.2,0.0014451
48.22,-0.0010432
48.24,0.0026939
48.26,0.0022808
48.28,0
48.3,0.001863
48.32,0.0012358
48.34,-0.0008439
48.36,0.0001891
48.38,0.0020521
48.4,0.0010099
48.42,0.0016278
48.44,0.0005856
48.46,0.000166
48.49,0.001199
48.51,0.0053446
48.53,0.0030573
48.55,0.0024302
48.57,0.000558
48.59,0.0013834
48.61,0.004284
48.63,0.0024117
48.65,0.0042747
48.67,0.002195
48.69,0.0042655
48.71,0.0050909
48.73,0.0034262
48.75,0.0038367
48.77,0.0056996
48.79,0.0042425
48.81,0.0050679
48.83,0.0048558
48.85,0.0056812
48.87,0.0058841
48.89,0.0058795
48.91,0.0037998
48.93,0.0052477
48.95,0.0042056
48.98,0.0002582
49,0.0012912
49.02,0.0021166
49.04,0.0002444
49.06,0.0027299
49.08,0.0060455
49.1,0.0054184
49.12,0.0035461
49.14,0.0058242
49.16,0.0058195
49.18,0.0056074
49.2,0.0026976
49.22,0.001448
49.24,0.003311
49.26,0.0039289
49.28,0.0045468
49.3,0.0039197
49.32,0.0022549
49.34,0.0003827
49.36,0.0028683
49.38,0.0041087
49.4,0.0036891
49.42,0.003477
49.44,0.0047174
49.47,0.0032602
49.49,0.000973
49.51,0.0020059
49.53,0.0032464
49.55,0.0009592
49.57,0.0013696
49.59,0.0032326
49.61,0.003643
49.63,0.0026008
49.65,0.0061239
49.67,0.0079869
49.69,0.011095
49.71,0.0054875
49.73,0.0073505
49.75,0.0017431
49.77,0.0038136
49.79,0.003809
49.81,0.0040119
49.83,0.0052524
49.85,0.0042102
49.87,0.0019229
49.89,0.0023334
49.91,0.0050264
49.93,0.0068825
49.96,0.0062484
49.98,0.0060294
50,0.0043578
